"year","District","GOP_win","DEM_act","GOP_act","D","R","total_votes","FEC_ID_DEM","FIRST_NAME_DEM","LAST_NAME_DEM","INCUMBENT_IND_DEM","FEC_ID_GOP","FIRST_NAME_GOP","LAST_NAME_GOP","INCUMBENT_IND_GOP","DEM_PRED","GOP_PRED","PRED_DIFF","white_prct","black_prct","asian_prct","hispanic_prct","under35_prct","b35to50_prct","b50to65_prct","over65_prct","median_age","veterans_prct","lfpr","unemployment_rate","poverty_rate","assistance_rate","college_educated_prct","owner_occupied_prct","renter_occupied_prct","family_hh_prct","nonfamily_hh_prct","ppsm","highlydense_prct","dense_prct","spread_prct","highlyspread_prct","sparse_prct","DEM_IND","GOP_IND","LBT_IND","GRN_IND","IND_IND","LEAN_1","GOP_GB","DEM_GB","GB_DIFF","TOTAL_RECEIPTS_DEM","TOTAL_DISBURSEMENTS_DEM","COH_DEM","INDIVIDUAL_CONTRIBUTIONS_DEM","PARTY_CONTRIBUTIONS_DEM","INDIVIDUAL_REFUNDS_DEM","TOTAL_RECEIPTS_GOP","TOTAL_DISBURSEMENTS_GOP","COH_GOP","INDIVIDUAL_CONTRIBUTIONS_GOP","PARTY_CONTRIBUTIONS_GOP","INDIVIDUAL_REFUNDS_GOP"
2010,"MD-02",0,64.21,33.28,134133,69523,208904,"H2MD02160","C.A. Dutch","Ruppersberger",1,"H0MD02149","Marcelo","Cardarelli",0,58.79,38.02,-20.77,0.597928571428568,0.323202380952383,0.0379880952380955,0.046023809523811,0.326404761904761,0.273559523809522,0.25,0.150035714285717,1,0.114392857142856,0.691,0.118107142857141,0.103499999999999,0.035,0.223119047619054,0.64,0.36,0.646,0.354,6849,0.8,0.122,0.046,0.03,0.002,1,1,1,0,0,-15.15,51.6,44.8,6.8,1137058.12,1334073.04,578825.21,608640.44,0,2400,223114.54,223114.68,0,75770,0,0
2010,"MD-03",0,61.07,36.01,147448,86947,241429,"H6MD03292","John","Sarbanes",1,"H0MD03147","Jim","Wilhelm",0,55.91,40.91,-15,0.694761904761899,0.205083333333334,0.056,0.0639761904761915,0.332,0.263,0.241,0.149619047619049,38.3,0.100619047619046,0.697,0.0770357142857119,0.061,0.024,0.415869047619051,0.683,0.317,0.611,0.389,7089,0.746,0.19,0.038,0.027,0,1,1,1,0,0,-13.11,51.6,44.8,6.8,908856.49,829908.82,359367.03,794606.49,0,0,45015,41109.48,4160.52,4015,0,0
2010,"MD-04",0,83.44,16.39,160228,31467,192020,"H6MD04183","Donna","Edwards",1,"H8MD04155","Robert","Broadus",0,79.05,20.29,-58.76,0.289869047619042,0.565392857142855,0.071,0.133547619047622,0.326940476190473,0.300964285714283,0.26,0.113571428571429,1,0.0868809523809508,0.738,0.116738095238091,0.064,0.02,0.345654761904765,0.657,0.343,0.681,0.319,6654,0.739,0.18,0.055,0.027,0,1,1,0,0,0,-64.42,51.6,44.8,6.8,672649.98,675839.95,12337.46,335848.32,0,1005.55,8861,5724,2403,8858,0,0
2010,"MD-05",0,64.26,34.62,155110,83575,241383,"H2MD05155","Steny H.","Hoyer",1,"H0MD05118","Charles","Lollar",0,63.04,33.77,-29.27,0.548499999999997,0.370476190476192,0.043,0.0665357142857177,0.312011904761904,0.307595238095235,0.255880952380954,0.124309523809526,1,0.127738095238094,0.724714285714283,0.0893452380952358,0.044,0.017,0.312714285714289,0.768,0.232,0.715,0.285,3066,0.385,0.208,0.11,0.271,0.026,1,1,1,0,0,-25.35,51.6,44.8,6.8,4511873.27,4687712.78,459962.33,1601950.29,241.14,12000,585295.22,575230.63,10064.59,582607.26,0,0
2010,"MD-06",1,33.22,61.45,80455,148820,242189,"H6MD06121","Andrew","Duck",0,"H2MD06054","Roscoe G.","Bartlett",1,31.98,64.83,32.85,0.88745238095238,0.0650714285714291,0.0227380952380956,0.0363452380952394,0.261,0.296107142857139,0.275,0.165428571428574,1,0.111178571428569,0.681011904761903,0.0796547619047594,0.06,0.019,0.286988095238097,0.784,0.216,0.713,0.287,1,0.249,0.171,0.119,0.365,0.097,1,1,1,0,0,25.67,51.6,44.8,6.8,45905.37,45905.37,0,43330.37,0,1104.12,334112.78,387788.9,239890.82,184503.46,250,15
2010,"MD-07",0,75.18,22.84,152669,46375,203068,"H6MD07160","Elijah","Cummings",1,"H0MD07072","Frank, Jr.","Mirabile",0,71.24,25.57,-45.67,0.34,0.560964285714284,0.057785714285715,0.0338571428571433,0.337904761904759,0.261,0.255,0.144190476190479,1,0.0877142857142843,0.635,0.141416666666661,0.121,0.045,0.334333333333337,0.593,0.407,0.609,0.391,1,0.786,0.124,0.026,0.064,0,1,1,1,0,0,-52.3,51.6,44.8,6.8,796199.93,627514.56,826704,313968.3,3000,100,12353,10369.96,1983.04,12003,0,0
2010,"MD-08",0,73.27,25,153613,52421,209667,"H2MD08126","Chris","Van Hollen",1,"H0MD08153","Michael Lee","Philips",0,66.32,30.49,-35.83,0.581940476190473,0.166,0.132,0.19902380952381,0.301357142857141,0.285,0.254,0.15639285714286,1,0.0676190476190461,0.734999999999999,0.0720476190476171,0.05,0.017,0.544928571428574,0.661,0.339,0.666,0.334,9343,0.837619047619049,0.108,0.025,0.016,0.006,1,1,1,0,0,-42.19,51.6,44.8,6.8,1903106.39,2572167.88,1907739,930515.93,41.95,2000,192616.77,177651.02,14965.75,36627.8,0,0
2010,"ME-01",0,56.82,43.17,169114,128501,297657,"H8ME01120","Chellie","Pingree",1,"H8ME01179","Dean Peter","Scontras",0,46.75,39.59,-7.16,0.957988095238093,0.0118690476190479,0.014,0.0143690476190477,0.24127380952381,0.274023809523808,0.291,0.182583333333335,1,0.126178571428571,0.671,0.0816785714285686,0.072,0.0495714285714266,0.3142380952381,0.753,0.247,0.633,0.367,1598,0.174,0.114,0.126,0.42,0.166,1,1,0,0,0,-15.93,51.6,44.8,6.8,1283174.73,1290522.33,18054.68,1008500.7,0,1830.55,494033.62,494033.62,0,463521.5,5820,400
2010,"ME-02",0,55.13,44.87,147042,119669,266711,"H2ME02097","Michael H.","Michaud",1,"H0ME02059","Jason J.","Levesque",0,47.07,37.28,-9.79,0.959988095238094,0.00667857142857153,0.007,0.00998809523809552,0.257226190476189,0.256452380952378,0.29,0.189559523809526,1,0.134642857142856,0.621690476190475,0.111083333333328,0.128511904761902,0.0679880952380945,0.198880952380955,0.75,0.25,0.632,0.368,911,0.12,0.074,0.039,0.233,0.535,1,1,0,0,0,-4.94,51.6,44.8,6.8,1044371.88,1244847.93,58406.17,311247.85,6.11,150,542625.74,529782.73,12843.01,458867.91,0,0
2010,"MI-01",1,40.87,51.94,94824,120523,232037,"H0MI01153","Gary","McDowell",0,"H0MI01088","Dan","Benishek",0,39.57,43.59,4.02,0.93,0.013,0.006,0.0111547619047623,0.232,0.231571428571426,0.295,0.23036904761905,1,0.139892857142854,0.547,0.145059523809522,0.123964285714283,0.0381309523809521,0.175750000000003,0.81,0.19,0.655809523809523,0.344190476190477,730,0.114,0.067,0.066,0.222,0.531,1,1,1,1,0,5.26,51.6,44.8,6.8,838207.84,838159.65,48.19,349666.86,14402.92,2400,1388629.28,1352943.16,35686.12,697261.9,5000,8700
2010,"MI-02",1,31.62,65.27,72118,148864,228078,"H8MI02097","Fred","Johnson",0,"H0MI02094","Bill","Huizenga",0,39.17,56.3,17.13,0.889,0.046,0.014,0.0665952380952384,0.287,0.261690476190474,0.269,0.174119047619049,1,0.102333333333332,0.625,0.13505952380952,0.13035714285714,0.0496666666666652,0.199250000000003,0.792,0.208,0.71475,0.28525,1498,0.211,0.196,0.101,0.288,0.204,1,1,1,1,0,10.33,51.6,44.8,6.8,125673.88,119504.67,9374.88,101223.88,11600,0,709347.06,658952.16,49394.9,463732.19,0,0
2010,"MI-03",1,37.47,59.68,83953,133714,224063,"H0MI03175","Pat","Miles",0,"H0MI03126","Justin","Amash",0,35.9,47.27,11.37,0.85696428571428,0.085,0.0179523809523816,0.0822619047619058,0.32,0.272940476190475,0.255,0.14566666666667,1,0.0865952380952359,0.674,0.121297619047613,0.12755952380952,0.0682142857142836,0.274678571428575,0.745,0.255,0.678,0.322,1,0.46,0.181,0.088,0.189,0.082,1,1,1,1,0,7.3,51.6,44.8,6.8,990598.95,987809.61,2508.41,542095.7,1000,490,1103513.44,1093007.4,10506.04,748673.62,3275,3150
2010,"MI-04",1,30.51,66.2,68458,148531,224354,"H0MI04090","Jerry M.","Campbell",0,"H0MI10071","Dave","Camp",1,35.31,61.5,26.19,0.929,0.027,0.01,0.0304404761904764,0.299630952380951,0.241238095238094,0.267,0.186845238095241,1,0.10790476190476,0.587547619047618,0.14383333333333,0.129119047619046,0.031,0.201619047619051,0.769,0.231,0.666190476190475,0.333809523809525,1096,0.149,0.126,0.07,0.299,0.356,1,1,1,0,0,5.26,51.6,44.8,6.8,15881,15880,0,5734,4348,0,3051807.73,2148414.58,1476043.32,692799.89,5160,6000
2010,"MI-05",0,53.04,44.34,107286,89680,202263,"H6MI07108","Dale","Kildee",1,"H0MI05089","John","Kupiec",0,58.4,37.06,-21.34,0.767,0.185869047619047,0.008,0.0410833333333336,0.273,0.267190476190475,0.275,0.177952380952384,1,0.102071428571428,0.574,0.187476190476186,0.163,0.0680238095238082,0.167607142857144,0.731,0.269,0.651321428571427,0.348678571428573,2190,0.333,0.279,0.114,0.204,0.07,1,1,1,1,0,-21.99,51.6,44.8,6.8,622561.45,1207957.97,12666.15,262813.4,10058.18,2000,356588.53,356390.24,198.29,161822.55,5000,0
2010,"MI-06",1,33.58,61.98,66729,123142,198696,"H8MI06098","Don","Cooney",0,"H6MI04113","Fred","Upton",1,38.64,56.82,18.18,0.847,0.089,0.015,0.0484166666666672,0.297,0.253369047619047,0.275166666666665,0.174404761904764,1,0.104309523809522,0.629,0.136392857142855,0.135166666666663,0.0442380952380939,0.22871428571429,0.742,0.258,0.658,0.342,1527,0.198,0.193,0.116,0.288,0.205,1,1,1,1,0,-1.79,51.6,44.8,6.8,62446.55,61614.14,-1190.75,54624.63,1750,0,2014320.67,2083790.2,665847.64,613783.56,1000,2500
2010,"MI-07",1,45.38,50.16,102402,113185,225669,"H8MI07096","Mark","Schauer",1,"H4MI07103","Tim","Walberg",0,43.62,42.83,-0.789999999999999,0.898107142857141,0.059,0.013,0.0404404761904764,0.263,0.267273809523809,0.284,0.175738095238097,1,0.10942857142857,0.614,0.137583333333328,0.122714285714283,0.0426904761904749,0.213666666666668,0.772,0.228,0.682321428571428,0.317678571428572,1284,0.185,0.162,0.107,0.306,0.24,1,1,1,1,0,1.18,51.6,44.8,6.8,3271861.77,3278130.84,6554.98,2072974.24,10000,13775,1678049.16,1647378.98,52287.66,1168733.85,11250,1550
2010,"MI-08",1,34.33,64.08,84069,156931,244894,"H0MI08091","Lance","Enderle",0,"H0MI08042","Mike","Rogers",1,39.81,57,17.19,0.889083333333332,0.05,0.023630952380953,0.0430238095238102,0.314,0.275047619047617,0.267,0.137738095238099,1,0.0869761904761894,0.654,0.118988095238091,0.0950476190476168,0.027,0.314000000000004,0.766,0.234,0.684535714285712,0.315464285714288,2842,0.285,0.216,0.128,0.300416666666663,0.091,1,1,1,0,0,0.23,51.6,44.8,6.8,12539,12369,141,11339,0,0,1778686.59,861380.99,1088936.04,730054.83,160.41,4500
2010,"MI-09",0,49.76,47.23,125730,119325,252650,"H8MI09068","Gary","Peters",1,"H0MI09115","Rocky","Raczkowski",0,46.67,44.29,-2.38,0.78215476190476,0.117,0.0689642857142863,0.0394642857142866,0.25775,0.281523809523808,0.289011904761903,0.172892857142859,1,0.0777976190476162,0.668440476190475,0.110416666666662,0.0887023809523786,0.0254285714285709,0.463797619047623,0.743,0.257,0.652,0.348,3455,0.613,0.335,0.036,0.016,0,1,1,1,1,0,-5.83,51.6,44.8,6.8,3285645.92,3237451.51,92719.6,2030832.35,5427.06,10750,2038244.18,1995897.75,42346.43,1879899.77,7775,0
2010,"MI-10",1,25.02,71.97,58530,168364,233930,"H0MI10212","Henry","Yanez",0,"H6MI12181","Candice S.","Miller",1,31.1,64.36,33.26,0.933988095238094,0.03,0.0173690476190477,0.03,0.244,0.299999999999997,0.285,0.171166666666672,1,0.0969642857142849,0.639702380952381,0.139154761904759,0.0912857142857124,0.0306071428571426,0.205250000000001,0.827,0.173,0.724261904761903,0.275738095238097,2161,0.392,0.218,0.065,0.185,0.14,1,1,1,1,0,9.34,51.6,44.8,6.8,0,0,0,0,0,0,761648.76,846119.38,901301.73,274884.74,262.78,0
2010,"MI-11",1,38.49,59.27,91710,141224,238287,"H0MI11087","Natalie","Mosher",0,"H2MI00037","Thaddeus G.","McCotter",1,42.61,54.2,11.59,0.8450119047619,0.089,0.0467619047619063,0.028,0.258,0.303321428571424,0.278,0.155714285714287,1,0.0939285714285685,0.67,0.115499999999997,0.061,0.021,0.325321428571433,0.792,0.208,0.675,0.325,3497,0.62,0.265,0.076,0.039,0,1,1,1,0,0,-1.79,51.6,44.8,6.8,319881.38,319881.38,0,219140,2049,1000,1195300.81,870514.1,500361.95,452317.73,5250,200
2010,"MI-12",0,61.08,34.97,124671,71372,204117,"H2MI17023","Sander","Levin",1,"H0MI12127","Don","Volaric",0,60.28,35.18,-25.1,0.736357142857139,0.210202380952383,0.0240952380952395,0.0169047619047624,0.269238095238098,0.272297619047617,0.261,0.190642857142858,40.3,0.0928571428571408,0.636,0.169511904761897,0.156845238095235,0.0434166666666655,0.215654761904764,0.693,0.307,0.617988095238093,0.382011904761907,5231,0.896,0.098,0.006,0,0,1,1,1,1,0,-25.35,51.6,44.8,6.8,2345154.74,2392308.92,51046.73,946810.78,2500,0,62174.24,57382.78,4791.46,51304.24,0,0
2010,"MI-13",0,79.39,18.46,100885,23462,127076,"H0MI13398","Hansen","Clarke",0,"H0MI13414","John","Hauler",0,75.68,19.78,-55.9,0.341,0.593357142857139,0.00659523809523899,0.11,0.309904761904763,0.271321428571427,0.261,0.144523809523812,35.8,0.0736547619047609,0.548833333333334,0.311476190476178,0.334130952380949,0.0934880952380919,0.148880952380955,0.559,0.441,0.601059523809521,0.398940476190479,7190,0.92,0.069,0.01,0.001,0,1,1,1,1,0,-62.7,51.6,44.8,6.8,634548.92,421509.77,213039.15,382443.32,0,0,33160.37,16854.93,16305.44,22060,0,400
2010,"MI-14",0,76.76,19.87,115511,29902,150478,"H6MI01028","John, Jr.","Conyers",1,"H0MI14222","Don","Ukrainec",0,75.93,20.88,-55.05,0.362,0.594976190476189,0.0198333333333336,0.022619047619048,0.299,0.268130952380951,0.26697619047619,0.166857142857145,36.7,0.0840238095238082,0.543,0.263011904761893,0.256,0.0772261904761891,0.166,0.63,0.37,0.649666666666663,0.350333333333337,7384,0.901,0.078,0.018,0.003,0,1,1,1,0,0,-64.7,51.6,44.8,6.8,1137009.84,1227587.39,9439.33,534445.72,93.74,2555.55,17649,17649,0,7699,0,0
2010,"MI-15",0,56.81,40.08,118336,83488,208309,"H6MI16034","John D.","Dingell",1,"H0MI15062","Rob","Steele",0,51.92,35.05,-16.87,0.769,0.139,0.0446071428571431,0.043,0.336988095238096,0.275023809523805,0.245,0.136845238095241,37.4,0.0832857142857124,0.632,0.142130952380949,0.12590476190476,0.0361428571428561,0.283654761904765,0.687,0.313,0.62,0.38,1,0.533,0.222,0.077,0.135,0.032,1,1,1,1,0,-26.03,51.6,44.8,6.8,1960194.84,2790615.64,33089.51,570012.67,0,3650,1133250.2,1133250.2,0,954678.57,1750,1150
2010,"MN-01",0,49.34,44.05,122365,109242,248005,"H6MN01174","Tim","Walz",1,"H8MN01220","Randy","Demmer",0,49.37,40.17,-9.2,0.942190476190472,0.0196309523809526,0.0199047619047625,0.0489880952380966,0.304988095238094,0.236,0.259,0.192845238095241,1,0.10508333333333,0.701726190476189,0.0655595238095215,0.071,0.027,0.237357142857146,0.783,0.217,0.655,0.345,1770,0.256,0.157,0.11,0.17,0.308,1,1,0,0,0,3.22,51.6,44.8,6.8,0,0,0,0,0,0,939331.36,939066.6,364.01,740144.55,16000,200
2010,"MN-02",1,36.59,63.31,104809,181341,286453,"H0MN02100","Shelley","Madore",0,"H8MN06047","John","Kline",1,36.91,62.43,25.52,0.898261904761902,0.0249523809523824,0.0392976190476194,0.0439166666666675,0.290869047619046,0.32210714285714,0.263,0.122047619047622,1,0.0970357142857123,0.759369047619045,0.0708452380952362,0.0545119047619034,0.023940476190476,0.354023809523813,0.825,0.175,0.727,0.273,2120,0.368,0.298,0.105,0.119,0.11,1,1,0,0,0,9.34,51.6,44.8,6.8,0,0,0,0,0,0,1552171.91,1404779.03,170269.74,830829.04,0,630
2010,"MN-03",1,36.57,58.8,100240,161177,274092,"H0MN03090","Jim","Meffert",0,"H8MN03077","Erik","Paulsen",1,41.25,58.09,16.84,0.831130952380949,0.0705357142857155,0.0613214285714294,0.043,0.281761904761902,0.277,0.284,0.15096428571429,1,0.0890595238095235,0.718,0.0787976190476165,0.0609880952380939,0.029,0.42969047619048,0.775,0.225,0.676,0.324,3178,0.574,0.325,0.041,0.058,0.001,1,1,0,0,0,1.18,51.6,44.8,6.8,0,0,0,0,0,0,2688948.45,2575921.6,149536.29,1821713.25,700,4025
2010,"MN-04",0,59.09,34.63,136746,80141,231426,"H0MN04049","Betty","McCollum",1,"H0MN04148","Teresa","Collett",0,57.62,41.72,-15.9,0.756821428571428,0.0947738095238098,0.0995238095238111,0.0735476190476196,0.344,0.241,0.251,0.148678571428574,36.6,0.0853571428571414,0.69,0.100404761904761,0.121892857142854,0.051,0.364892857142861,0.648,0.352,0.595,0.405,5641,0.769,0.203,0.024,0.005,0,1,1,0,0,0,-23.31,51.6,44.8,6.8,0,0,0,0,0,0,216531.81,211206.35,5531.65,190917.97,3300,50
2010,"MN-05",0,67.69,24.14,154833,55222,228746,"H6MN05183","Keith","Ellison",1,"H0MN05111","Joel","Demos",0,64.62,31.53,-33.09,0.72008333333333,0.144535714285715,0.057,0.092,0.401,0.252845238095238,0.213,0.123678571428575,35.3,0.072738095238094,0.725,0.104940476190471,0.150964285714281,0.057,0.399880952380958,0.57,0.43,0.50067857142857,0.49932142857143,1,0.925,0.068,0.007,0,0.001,1,1,0,0,1,-43.72,51.6,44.8,6.8,0,0,0,0,0,0,95234.82,89730.92,5666.79,81410.57,0,68.75
2010,"MN-06",1,39.79,52.51,120846,159476,303691,"H0MN06127","Tarryl","Clark",0,"H6MN06074","Michele","Bachmann",1,39.69,50.29,10.6,0.931761904761901,0.0164880952380964,0.028,0.0225000000000009,0.307726190476189,0.310869047619045,0.26,0.121488095238098,1,0.100535714285713,0.745785714285713,0.079976190476188,0.0568333333333322,0.021,0.288452380952382,0.836,0.164,0.732,0.268,1820,0.243,0.244,0.122,0.283,0.109,1,1,0,0,1,15.46,51.6,44.8,6.8,0,0,0,0,0,0,13567811.19,11666973.44,1901649.57,12959903.09,1025,57125
2010,"MN-07",0,55.2,37.6,133096,90652,241097,"H2MN07014","Collin C.","Peterson",1,"H0MN07059","Lee","Byberg",0,50.4,45.76,-4.64,0.937976190476188,0.00584523809523851,0.008,0.0367976190476198,0.269,0.23,0.273,0.217630952380954,40.8,0.11365476190476,0.674178571428569,0.0686071428571413,0.0875952380952372,0.034,0.193190476190478,0.793,0.207,0.67535714285714,0.32464285714286,759,0.114,0.064,0.096,0.212,0.524595238095237,1,1,0,0,1,10.39,51.6,44.8,6.8,0,0,0,0,0,0,402707.42,385260.79,17446.63,289815.71,0,2500
2010,"MN-08",1,46.59,48.18,129091,133490,277081,"H6MN08047","James L.","Oberstar",1,"H0MN08115","Chip","Cravaack",0,47.62,44.82,-2.8,0.941714285714285,0.01,0.006,0.0118571428571435,0.260797619047619,0.238,0.285,0.204321428571431,1,0.128011904761903,0.629238095238094,0.0966309523809503,0.101357142857141,0.0414047619047613,0.201904761904764,0.799,0.201,0.662904761904759,0.337095238095241,953,0.130023809523808,0.087,0.103,0.2,0.484,1,1,0,0,0,-0.86,51.6,44.8,6.8,0,0,0,0,0,0,659647.96,630727.85,28920.11,563324.6,0,0
2010,"MO-01",0,73.55,23.62,135907,43649,184779,"H0MO01066","Lacy","Clay",1,"H0MO01132","Robyn","Hamlin",0,69.15,27.66,-41.49,0.405047619047616,0.545583333333334,0.0212857142857152,0.0193928571428574,0.325,0.249499999999999,0.256,0.163726190476193,1,0.0965119047619041,0.642,0.178940476190473,0.194095238095233,0.0344166666666661,0.258035714285716,0.60392857142857,0.39607142857143,0.603464285714283,0.396535714285717,5117,0.81,0.147,0.022,0.02,0.001,1,1,1,0,0,-54.32,51.6,44.8,6.8,693369.67,635943.99,243378.23,232489.55,5.98,4.55,24076,24158,0,21819,0,0
2010,"MO-02",1,29.16,67.94,77467,180481,265632,"H0MO02213","Arthur","Lieber",0,"H0MO02148","Todd","Akin",1,30.8,66,35.2,0.908,0.035,0.0296785714285721,0.026,0.270023809523808,0.276,0.276,0.166797619047623,1,0.106238095238093,0.699773809523808,0.0766428571428559,0.042,0.0150357142857138,0.409988095238099,0.832,0.168,0.732226190476188,0.267773809523812,2827,0.569,0.234,0.077,0.083,0.037,1,1,1,0,0,18.41,51.6,44.8,6.8,50503.89,49234.37,1270.24,0,0,0,767798.19,825667.58,532124.24,463738,1000,7800
2010,"MO-03",0,48.94,46.66,99398,94757,203085,"H0MO00019","Russ","Carnahan",1,"H0MO03112","Ed","Martin",0,51.08,38.94,-12.14,0.855,0.091,0.022,0.03,0.322047619047618,0.261,0.259,0.150416666666668,1,0.0985238095238081,0.688,0.111273809523803,0.105071428571427,0.0252261904761899,0.281000000000004,0.73,0.27,0.602,0.398,4703,0.613,0.141,0.085,0.119,0.042,1,1,1,0,0,-13.91,51.6,44.8,6.8,2127172.91,2276619.37,16207.51,1147685.25,169.15,6150,1539979.83,1514662.69,25317.14,1447510.64,0,0
2010,"MO-04",1,45.11,50.43,101532,113489,225056,"H6MO04141","Ike","Skelton",1,"H0MO04086","Vicky","Hartzler",0,44.19,42.74,-1.45,0.918,0.036,0.007,0.0327738095238099,0.287,0.249571428571427,0.263,0.192357142857146,1,0.13585714285714,0.61,0.098690476190475,0.135369047619045,0.0375238095238082,0.174333333333335,0.728,0.272,0.696892857142855,0.303107142857145,741,0.087,0.118,0.156,0.199,0.441,1,1,1,0,0,30.53,51.6,44.8,6.8,2923038.21,3107552.19,17423.26,1381870.2,8437.19,1524,1478529.54,1456175.72,22353.82,1060367.5,0,6885
2010,"MO-05",0,53.32,44.18,102076,84578,191423,"H4MO05234","Emanuel, II","Cleaver",1,"H6MO05189","Jacob","Turk",0,52.8,42.45,-10.35,0.657,0.254035714285714,0.017,0.0836785714285719,0.320904761904761,0.260642857142857,0.252,0.159452380952382,1,0.105821428571428,0.666,0.118916666666664,0.159678571428568,0.029,0.24971428571429,0.633,0.367,0.602464285714284,0.397535714285716,1,0.627,0.244,0.051,0.071,0.008,1,1,1,0,0,-21.99,51.6,44.8,6.8,637379.75,607575,139591.8,278029.9,0,1350,271423.19,260727.32,11357.46,270748.19,0,0
2010,"MO-06",1,30.54,69.44,67762,154103,221912,"H0MO06149","Clint","Hylton",0,"H0MO06073","Sam","Graves",1,32.94,66.4,33.46,0.914047619047616,0.043,0.014,0.0398452380952388,0.294357142857142,0.271476190476189,0.261,0.168535714285717,1,0.114809523809522,0.668309523809523,0.0832499999999978,0.081,0.022,0.242142857142861,0.725,0.275,0.679749999999999,0.320250000000001,1782,0.298,0.226,0.117,0.142,0.217,1,1,0,0,0,16.39,51.6,44.8,6.8,9461,9440.6,19.65,8106,855,0,1057244.64,1071725.74,29962.08,280863.14,1832.79,3600
2010,"MO-07",1,30.37,63.39,67545,141010,222431,"H0MO07188","Scott","Eckersley",0,"H0MO07113","Billy","Long",0,23.58,57.96,34.38,0.921,0.017,0.011,0.042130952380953,0.31345238095238,0.245,0.248,0.185750000000001,1,0.122452380952378,0.636369047619047,0.107440476190474,0.137630952380951,0.026809523809523,0.214488095238097,0.674,0.326,0.66,0.34,1453,0.218,0.209,0.112,0.234,0.226,1,1,1,0,0,35.87,51.6,44.8,6.8,231882.79,231882.79,0,109012.96,0,250,1302006.7,1272603.67,29403.03,1059134.77,0,550
2010,"MO-08",1,28.76,65.56,56377,128499,195999,"H0MO08251","Tommy","Sowers",0,"H6MO08084","Jo Ann","Emerson",1,16.63,66.19,49.56,0.918,0.05,0.006,0.0158571428571432,0.280559523809524,0.247749999999999,0.264,0.202464285714289,1,0.125678571428569,0.568226190476189,0.115749999999997,0.151,0.0348928571428564,0.140273809523811,0.705,0.295,0.674,0.326,692,0.08,0.131,0.103,0.195,0.492,1,1,1,0,1,33.83,51.6,44.8,6.8,1588389.38,1572930.34,15459.04,1537356.36,400,6312,2006542.82,2071160.3,7635.44,1100585.16,750,4800
2010,"MS-01",1,40.8,55.26,89388,121074,219093,"H8MS01061","Travis W.","Childers",1,"H0MS01043","Alan","Nunnelee",0,40.81,46.54,5.73,0.707249999999997,0.269476190476191,0.007,0.0274880952380956,0.305535714285714,0.273797619047617,0.25,0.169738095238098,1,0.0901190476190461,0.605559523809522,0.133273809523804,0.168940476190473,0.029,0.160345238095241,0.727,0.273,0.720261904761903,0.279738095238097,676,0.071,0.106750000000002,0.137,0.274,0.398,1,1,1,0,1,31.3,51.6,44.8,6.8,1817036.58,1846375.69,0,767867.38,4084.81,4875,1739383.94,1617120.09,122263.85,1365524.78,6449,11550
2010,"MS-02",0,61.47,37.64,105327,64499,171356,"H4MS02068","Bennie G","Thompson",1,"H0MS02066","Bill","Marcy",0,44.54,40.76,-3.78,0.321607142857142,0.656952380952383,0.006,0.019,0.342940476190474,0.25,0.256,0.145880952380956,1,0.0745714285714278,0.557,0.173857142857138,0.251,0.0554404761904754,0.183583333333335,0.613,0.387,0.698499999999997,0.301500000000003,1341,0.203,0.196,0.125,0.164,0.312,1,1,0,0,0,-24.7,51.6,44.8,6.8,1808681.49,1343455.8,1749351.73,724766.2,0,3300,47933.5,40847.68,10920,44833.5,2500,0
2010,"MS-03",1,31.19,67.99,60737,132393,194716,"H8MS03091","Joel L.","Gill",0,"H8MS03067","Gregg","Harper",1,28.9,70.44,41.54,0.615999999999999,0.351178571428572,0.009,0.022,0.312738095238094,0.256,0.254,0.16789285714286,1,0.0917857142857121,0.592392857142855,0.113654761904757,0.175904761904759,0.023,0.22932142857143,0.726,0.274,0.697011904761904,0.302988095238096,807,0.114,0.116,0.134,0.192,0.454297619047616,1,1,0,0,0,31.3,51.6,44.8,6.8,0,0,70.72,0,0,0,715013.67,688958.64,43331.33,493485.75,2250,1000
2010,"MS-04",1,46.83,51.93,95243,105613,203384,"H8MS05047","Gene","Taylor",1,"H0MS04120","Steven","Palazzo",0,41.75,44.08,2.33,0.730178571428571,0.234,0.015,0.0352023809523812,0.324833333333332,0.261559523809523,0.252,0.159916666666669,1,0.12495238095238,0.598,0.112619047619045,0.162,0.02,0.184666666666669,0.695,0.305,0.689,0.311,1003,0.133,0.205,0.156,0.180226190476194,0.31440476190476,1,1,1,0,0,43.3,51.6,44.8,6.8,828148.2,971236.16,60673,382835.98,200,0,1111452.84,1058475.79,52977.05,816685.67,16410,3795
2010,"MT-01",1,33.84,60.41,121954,217696,360341,"H0MT00041","Dennis","McDonald",0,"H0MT00033","Denny","Rehberg",1,34.21,62.6,28.39,0.894,0.004,0.006,0.0272619047619056,0.285,0.233,0.301857142857141,0.178619047619051,1,0.127845238095237,0.647,0.08717857142857,0.115499999999998,0.024,0.265630952380958,0.702,0.298,0.637809523809522,0.362190476190478,1609,0.265,0.148,0.09,0.158,0.341309523809523,1,1,1,0,0,9.38,51.6,44.8,6.8,333295.13,333295.13,0,209920.97,3212.09,40,1384401.63,1400364.06,553159.76,853061.78,1200,127
